"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation",,,,,"Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity",,,,,"Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature",,,,,
Time (UTC), Avg(ChrW(186)F), Min(°F), Max(°F),,Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,Time (UTC), Avg(g), Min(g), Max(g),,Time (UTC), Avg(g), Min(g), Max(g),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(in/sec), Min(in/sec), Max(in/sec),,Time (UTC), Avg(°F), Min(°F), Max(°F),,
02/18/2020 05:50:13,66.5666687011719,66.5666687011719,66.5666687011719,,02/18/2020 06:48:45,1.0420803,1.0420803,1.0420803,,02/18/2020 06:48:45,0.021375,0.021375,0.021375,,02/18/2020 06:48:45,0.0055885,0.0055885,0.0055885,,02/18/2020 06:48:45,0.9971228,0.9971228,0.9971228,,02/18/2020 06:48:45,0.0493831,0.0493831,0.0493831,,02/18/2020 06:48:45,0.0432524,0.0432524,0.0432524,,02/18/2020 06:48:45,0.0129597,0.0129597,0.0129597,,02/18/2020 06:48:45,0.0047317,0.0047317,0.0047317,,02/18/2020 05:50:13,66.5666687011719,66.5666687011719,66.5666687011719,,
02/18/2020 06:00:15,66.3466743469238,66.3466743469238,66.3466743469238,,02/18/2020 06:59:37,0.9937496,0.9937496,0.9937496,,02/18/2020 06:59:36,0.0187166,0.0187166,0.0187166,,02/18/2020 06:59:36,0.0053464,0.0053464,0.0053464,,02/18/2020 06:59:36,0.9647966,0.9647966,0.9647966,,02/18/2020 06:59:36,0.0497529,0.0497529,0.0497529,,02/18/2020 06:59:37,0.0429489,0.0429489,0.0429489,,02/18/2020 06:59:37,0.0143843,0.0143843,0.0143843,,02/18/2020 06:59:37,0.0045431,0.0045431,0.0045431,,02/18/2020 06:00:15,66.3466743469238,66.3466743469238,66.3466743469238,,
02/18/2020 06:10:17,66.0533256530762,66.0533256530762,66.0533256530762,,02/18/2020 07:09:27,1.0350661,1.0350661,1.0350661,,02/18/2020 07:09:26,0.0161139,0.0161139,0.0161139,,02/18/2020 07:09:26,0.0049238,0.0049238,0.0049238,,02/18/2020 07:09:26,1.0109053,1.0109053,1.0109053,,02/18/2020 07:09:26,0.0449218,0.0449218,0.0449218,,02/18/2020 07:09:27,0.0481298,0.0481298,0.0481298,,02/18/2020 07:09:27,0.0179482,0.0179482,0.0179482,,02/18/2020 07:09:27,0.005535,0.005535,0.005535,,02/18/2020 06:10:17,66.0533256530762,66.0533256530762,66.0533256530762,,
02/18/2020 06:19:19,65.7233169555664,65.7233169555664,65.7233169555664,,02/18/2020 07:19:18,1.0557527,1.0557527,1.0557527,,02/18/2020 07:19:18,0.0175622,0.0175622,0.0175622,,02/18/2020 07:19:18,0.0054837,0.0054837,0.0054837,,02/18/2020 07:19:18,0.9766161,0.9766161,0.9766161,,02/18/2020 07:19:18,0.0490047,0.0490047,0.0490047,,02/18/2020 07:19:18,0.0430515,0.0430515,0.0430515,,02/18/2020 07:19:18,0.016045,0.016045,0.016045,,02/18/2020 07:19:18,0.005355,0.005355,0.005355,,02/18/2020 06:19:19,65.7233169555664,65.7233169555664,65.7233169555664,,
02/18/2020 06:29:20,65.31999168396,65.31999168396,65.31999168396,,02/18/2020 07:29:11,1.058612,1.058612,1.058612,,02/18/2020 07:29:10,0.0152942,0.0152942,0.0152942,,02/18/2020 07:29:10,0.0052776,0.0052776,0.0052776,,02/18/2020 07:29:10,0.9925913,0.9925913,0.9925913,,02/18/2020 07:29:10,0.0447833,0.0447833,0.0447833,,02/18/2020 07:29:11,0.0508001,0.0508001,0.0508001,,02/18/2020 07:29:11,0.0185826,0.0185826,0.0185826,,02/18/2020 07:29:11,0.0050176,0.0050176,0.0050176,,02/18/2020 06:29:20,65.31999168396,65.31999168396,65.31999168396,,
02/18/2020 06:39:22,65.3933494567871,65.3933494567871,65.3933494567871,,02/18/2020 07:39:03,1.04375,1.04375,1.04375,,02/18/2020 07:39:02,0.0180374,0.0180374,0.0180374,,02/18/2020 07:39:02,0.0055637,0.0055637,0.0055637,,02/18/2020 07:39:02,0.9701843,0.9701843,0.9701843,,02/18/2020 07:39:02,0.046624,0.046624,0.046624,,02/18/2020 07:39:03,0.0406424,0.0406424,0.0406424,,02/18/2020 07:39:03,0.0126641,0.0126641,0.0126641,,02/18/2020 07:39:03,0.0045546,0.0045546,0.0045546,,02/18/2020 06:39:22,65.3933494567871,65.3933494567871,65.3933494567871,,
02/18/2020 06:49:26,65.4300094604492,65.4300094604492,65.4300094604492,,02/18/2020 07:48:55,1.0241369,1.0241369,1.0241369,,02/18/2020 07:48:54,0.0165019,0.0165019,0.0165019,,02/18/2020 07:48:54,0.0049701,0.0049701,0.0049701,,02/18/2020 07:48:54,0.9949928,0.9949928,0.9949928,,02/18/2020 07:48:54,0.0485413,0.0485413,0.0485413,,02/18/2020 07:48:55,0.0432962,0.0432962,0.0432962,,02/18/2020 07:48:55,0.0140428,0.0140428,0.0140428,,02/18/2020 07:48:55,0.0045523,0.0045523,0.0045523,,02/18/2020 06:49:26,65.4300094604492,65.4300094604492,65.4300094604492,,
02/18/2020 07:00:27,65.2466751098633,65.2466751098633,65.2466751098633,,02/18/2020 07:58:44,1.0473449,1.0473449,1.0473449,,02/18/2020 07:58:44,0.0161651,0.0161651,0.0161651,,02/18/2020 07:58:44,0.0049456,0.0049456,0.0049456,,02/18/2020 07:58:44,0.9964337,0.9964337,0.9964337,,02/18/2020 07:58:44,0.0476328,0.0476328,0.0476328,,02/18/2020 07:58:44,0.0417951,0.0417951,0.0417951,,02/18/2020 07:58:44,0.0156278,0.0156278,0.0156278,,02/18/2020 07:58:44,0.0044858,0.0044858,0.0044858,,02/18/2020 07:00:27,65.2466751098633,65.2466751098633,65.2466751098633,,
02/18/2020 07:09:27,65.0266841888428,65.0266841888428,65.0266841888428,,02/18/2020 08:09:37,1.0371383,1.0371383,1.0371383,,02/18/2020 08:09:36,0.0132517,0.0132517,0.0132517,,02/18/2020 08:09:36,0.0047258,0.0047258,0.0047258,,02/18/2020 08:09:36,0.9695996,0.9695996,0.9695996,,02/18/2020 08:09:36,0.049865,0.049865,0.049865,,02/18/2020 08:09:37,0.0436395,0.0436395,0.0436395,,02/18/2020 08:09:37,0.0151343,0.0151343,0.0151343,,02/18/2020 08:09:37,0.0053058,0.0053058,0.0053058,,02/18/2020 07:09:27,65.0266841888428,65.0266841888428,65.0266841888428,,
02/18/2020 07:19:29,64.8066486358643,64.8066486358643,64.8066486358643,,02/18/2020 08:19:29,1.0229627,1.0229627,1.0229627,,02/18/2020 08:19:28,0.0150776,0.0150776,0.0150776,,02/18/2020 08:19:28,0.0052348,0.0052348,0.0052348,,02/18/2020 08:19:28,0.9662166,0.9662166,0.9662166,,02/18/2020 08:19:28,0.0470213,0.0470213,0.0470213,,02/18/2020 08:19:29,0.0430413,0.0430413,0.0430413,,02/18/2020 08:19:29,0.0181261,0.0181261,0.0181261,,02/18/2020 08:19:29,0.0052629,0.0052629,0.0052629,,02/18/2020 07:19:29,64.8066486358643,64.8066486358643,64.8066486358643,,
02/18/2020 07:29:31,64.7699920654297,64.7699920654297,64.7699920654297,,02/18/2020 08:29:20,1.0360622,1.0360622,1.0360622,,02/18/2020 08:29:20,0.0210636,0.0210636,0.0210636,,02/18/2020 08:29:20,0.0055196,0.0055196,0.0055196,,02/18/2020 08:29:20,0.988206,0.988206,0.988206,,02/18/2020 08:29:20,0.0523057,0.0523057,0.0523057,,02/18/2020 08:29:20,0.0464364,0.0464364,0.0464364,,02/18/2020 08:29:20,0.016847,0.016847,0.016847,,02/18/2020 08:29:20,0.0051002,0.0051002,0.0051002,,02/18/2020 07:29:31,64.7699920654297,64.7699920654297,64.7699920654297,,
02/18/2020 07:39:33,64.4766845703125,64.4766845703125,64.4766845703125,,02/18/2020 08:39:12,1.0404932,1.0404932,1.0404932,,02/18/2020 08:39:11,0.0183332,0.0183332,0.0183332,,02/18/2020 08:39:11,0.0054803,0.0054803,0.0054803,,02/18/2020 08:39:11,1.0033667,1.0033667,1.0033667,,02/18/2020 08:39:11,0.0431807,0.0431807,0.0431807,,02/18/2020 08:39:12,0.0426216,0.0426216,0.0426216,,02/18/2020 08:39:12,0.0174115,0.0174115,0.0174115,,02/18/2020 08:39:12,0.0047208,0.0047208,0.0047208,,02/18/2020 07:39:33,64.4766845703125,64.4766845703125,64.4766845703125,,
02/18/2020 07:49:34,64.3300102233887,64.3300102233887,64.3300102233887,,02/18/2020 08:49:04,1.0460236,1.0460236,1.0460236,,02/18/2020 08:49:03,0.0153296,0.0153296,0.0153296,,02/18/2020 08:49:03,0.0053329,0.0053329,0.0053329,,02/18/2020 08:49:03,0.9813774,0.9813774,0.9813774,,02/18/2020 08:49:03,0.0440319,0.0440319,0.0440319,,02/18/2020 08:49:04,0.0405212,0.0405212,0.0405212,,02/18/2020 08:49:04,0.0142117,0.0142117,0.0142117,,02/18/2020 08:49:04,0.0044015,0.0044015,0.0044015,,02/18/2020 07:49:34,64.3300102233887,64.3300102233887,64.3300102233887,,
02/18/2020 07:59:34,64.2933502197266,64.2933502197266,64.2933502197266,,02/18/2020 08:58:56,1.0849064,1.0849064,1.0849064,,02/18/2020 08:58:55,0.0163722,0.0163722,0.0163722,,02/18/2020 08:58:55,0.0054135,0.0054135,0.0054135,,02/18/2020 08:58:55,1.0022182,1.0022182,1.0022182,,02/18/2020 08:58:55,0.0468048,0.0468048,0.0468048,,02/18/2020 08:58:56,0.0473772,0.0473772,0.0473772,,02/18/2020 08:58:56,0.0156716,0.0156716,0.0156716,,02/18/2020 08:58:56,0.0047355,0.0047355,0.0047355,,02/18/2020 07:59:34,64.2933502197266,64.2933502197266,64.2933502197266,,
02/18/2020 08:09:39,64.073314666748,64.073314666748,64.073314666748,,02/18/2020 09:08:48,1.0626663,1.0626663,1.0626663,,02/18/2020 09:08:47,0.0144241,0.0144241,0.0144241,,02/18/2020 09:08:47,0.0050814,0.0050814,0.0050814,,02/18/2020 09:08:47,0.9745279,0.9745279,0.9745279,,02/18/2020 09:08:47,0.0529455,0.0529455,0.0529455,,02/18/2020 09:08:48,0.0454677,0.0454677,0.0454677,,02/18/2020 09:08:48,0.0148615,0.0148615,0.0148615,,02/18/2020 09:08:48,0.0045947,0.0045947,0.0045947,,02/18/2020 08:09:39,64.073314666748,64.073314666748,64.073314666748,,
02/18/2020 08:19:40,64.0366580963135,64.0366580963135,64.0366580963135,,02/18/2020 09:19:39,1.0445939,1.0445939,1.0445939,,02/18/2020 09:19:38,0.0133251,0.0133251,0.0133251,,02/18/2020 09:19:38,0.0044236,0.0044236,0.0044236,,02/18/2020 09:19:38,0.9790803,0.9790803,0.9790803,,02/18/2020 09:19:38,0.0520526,0.0520526,0.0520526,,02/18/2020 09:19:39,0.041252,0.041252,0.041252,,02/18/2020 09:19:39,0.011292,0.011292,0.011292,,02/18/2020 09:19:39,0.0039324,0.0039324,0.0039324,,02/18/2020 08:19:40,64.0366580963135,64.0366580963135,64.0366580963135,,
02/18/2020 08:29:42,63.816667175293,63.816667175293,63.816667175293,,02/18/2020 09:29:30,1.0265576,1.0265576,1.0265576,,02/18/2020 09:29:30,0.0148986,0.0148986,0.0148986,,02/18/2020 09:29:30,0.0052657,0.0052657,0.0052657,,02/18/2020 09:29:30,0.9939069,0.9939069,0.9939069,,02/18/2020 09:29:30,0.0429253,0.0429253,0.0429253,,02/18/2020 09:29:30,0.0452191,0.0452191,0.0452191,,02/18/2020 09:29:30,0.0139078,0.0139078,0.0139078,,02/18/2020 09:29:30,0.0046511,0.0046511,0.0046511,,02/18/2020 08:29:42,63.816667175293,63.816667175293,63.816667175293,,
02/18/2020 08:39:43,63.633332824707,63.633332824707,63.633332824707,,02/18/2020 09:39:22,1.0177343,1.0177343,1.0177343,,02/18/2020 09:39:22,0.0119183,0.0119183,0.0119183,,02/18/2020 09:39:22,0.0037798,0.0037798,0.0037798,,02/18/2020 09:39:22,0.9728573,0.9728573,0.9728573,,02/18/2020 09:39:22,0.0469444,0.0469444,0.0469444,,02/18/2020 09:39:22,0.0537308,0.0537308,0.0537308,,02/18/2020 09:39:22,0.0163501,0.0163501,0.0163501,,02/18/2020 09:39:22,0.0050732,0.0050732,0.0050732,,02/18/2020 08:39:43,63.633332824707,63.633332824707,63.633332824707,,
02/18/2020 08:49:45,63.816667175293,63.816667175293,63.816667175293,,02/18/2020 09:49:14,1.0596675,1.0596675,1.0596675,,02/18/2020 09:49:13,0.0150598,0.0150598,0.0150598,,02/18/2020 09:49:13,0.0047946,0.0047946,0.0047946,,02/18/2020 09:49:13,0.9981461,0.9981461,0.9981461,,02/18/2020 09:49:13,0.0449158,0.0449158,0.0449158,,02/18/2020 09:49:14,0.0429925,0.0429925,0.0429925,,02/18/2020 09:49:14,0.0139452,0.0139452,0.0139452,,02/18/2020 09:49:14,0.0040347,0.0040347,0.0040347,,02/18/2020 08:49:45,63.816667175293,63.816667175293,63.816667175293,,
02/18/2020 08:59:48,63.633332824707,63.633332824707,63.633332824707,,02/18/2020 09:59:06,1.0252131,1.0252131,1.0252131,,02/18/2020 09:59:05,0.0189502,0.0189502,0.0189502,,02/18/2020 09:59:05,0.00558,0.00558,0.00558,,02/18/2020 09:59:05,0.983215,0.983215,0.983215,,02/18/2020 09:59:05,0.0484781,0.0484781,0.0484781,,02/18/2020 09:59:06,0.0471525,0.0471525,0.0471525,,02/18/2020 09:59:06,0.0169542,0.0169542,0.0169542,,02/18/2020 09:59:06,0.0057597,0.0057597,0.0057597,,02/18/2020 08:59:48,63.633332824707,63.633332824707,63.633332824707,,
02/18/2020 09:08:50,63.5600196838379,63.5600196838379,63.5600196838379,,02/18/2020 10:08:58,1.0242118,1.0242118,1.0242118,,02/18/2020 10:08:58,0.0179319,0.0179319,0.0179319,,02/18/2020 10:08:58,0.0057098,0.0057098,0.0057098,,02/18/2020 10:08:58,0.9663837,0.9663837,0.9663837,,02/18/2020 10:08:58,0.0527544,0.0527544,0.0527544,,02/18/2020 10:08:58,0.0433454,0.0433454,0.0433454,,02/18/2020 10:08:58,0.0180733,0.0180733,0.0180733,,02/18/2020 10:08:58,0.005028,0.005028,0.005028,,02/18/2020 09:08:50,63.5600196838379,63.5600196838379,63.5600196838379,,
02/18/2020 09:19:51,63.4866584777832,63.4866584777832,63.4866584777832,,02/18/2020 10:18:50,1.0223382,1.0223382,1.0223382,,02/18/2020 10:18:49,0.0164234,0.0164234,0.0164234,,02/18/2020 10:18:49,0.0048269,0.0048269,0.0048269,,02/18/2020 10:18:49,0.978057,0.978057,0.978057,,02/18/2020 10:18:49,0.0519396,0.0519396,0.0519396,,02/18/2020 10:18:50,0.0461068,0.0461068,0.0461068,,02/18/2020 10:18:50,0.0148024,0.0148024,0.0148024,,02/18/2020 10:18:50,0.0047621,0.0047621,0.0047621,,02/18/2020 09:19:51,63.4866584777832,63.4866584777832,63.4866584777832,,
02/18/2020 09:29:54,63.3033241271973,63.3033241271973,63.3033241271973,,02/18/2020 10:29:40,1.0421913,1.0421913,1.0421913,,02/18/2020 10:29:39,0.0171734,0.0171734,0.0171734,,02/18/2020 10:29:39,0.0052351,0.0052351,0.0052351,,02/18/2020 10:29:39,1.0053923,1.0053923,1.0053923,,02/18/2020 10:29:39,0.0495795,0.0495795,0.0495795,,02/18/2020 10:29:40,0.0448505,0.0448505,0.0448505,,02/18/2020 10:29:40,0.0164336,0.0164336,0.0164336,,02/18/2020 10:29:40,0.0053985,0.0053985,0.0053985,,02/18/2020 09:29:54,63.3033241271973,63.3033241271973,63.3033241271973,,
02/18/2020 09:39:56,63.1566497802734,63.1566497802734,63.1566497802734,,02/18/2020 10:39:32,1.0664237,1.0664237,1.0664237,,02/18/2020 10:39:31,0.0170936,0.0170936,0.0170936,,02/18/2020 10:39:31,0.005325,0.005325,0.005325,,02/18/2020 10:39:31,0.991756,0.991756,0.991756,,02/18/2020 10:39:31,0.0615718,0.0615718,0.0615718,,02/18/2020 10:39:32,0.0458457,0.0458457,0.0458457,,02/18/2020 10:39:32,0.0126341,0.0126341,0.0126341,,02/18/2020 10:39:32,0.0044357,0.0044357,0.0044357,,02/18/2020 09:39:56,63.1566497802734,63.1566497802734,63.1566497802734,,
02/18/2020 09:49:58,63.2300109863281,63.2300109863281,63.2300109863281,,02/18/2020 10:49:25,1.0484236,1.0484236,1.0484236,,02/18/2020 10:49:24,0.0170058,0.0170058,0.0170058,,02/18/2020 10:49:24,0.0060138,0.0060138,0.0060138,,02/18/2020 10:49:24,1.0147686,1.0147686,1.0147686,,02/18/2020 10:49:24,0.0516623,0.0516623,0.0516623,,02/18/2020 10:49:25,0.0471012,0.0471012,0.0471012,,02/18/2020 10:49:25,0.019004,0.019004,0.019004,,02/18/2020 10:49:25,0.0054014,0.0054014,0.0054014,,02/18/2020 09:49:58,63.2300109863281,63.2300109863281,63.2300109863281,,
02/18/2020 10:00:00,63.2666675567627,63.2666675567627,63.2666675567627,,02/18/2020 10:59:16,1.036777,1.036777,1.036777,,02/18/2020 10:59:16,0.0142709,0.0142709,0.0142709,,02/18/2020 10:59:16,0.0048222,0.0048222,0.0048222,,02/18/2020 10:59:16,0.9989187,0.9989187,0.9989187,,02/18/2020 10:59:16,0.0483855,0.0483855,0.0483855,,02/18/2020 10:59:16,0.0440477,0.0440477,0.0440477,,02/18/2020 10:59:16,0.0135875,0.0135875,0.0135875,,02/18/2020 10:59:16,0.0051775,0.0051775,0.0051775,,02/18/2020 10:00:00,63.2666675567627,63.2666675567627,63.2666675567627,,
02/18/2020 10:09:00,63.1566497802734,63.1566497802734,63.1566497802734,,02/18/2020 11:09:07,1.0324131,1.0324131,1.0324131,,02/18/2020 11:09:06,0.0200804,0.0200804,0.0200804,,02/18/2020 11:09:06,0.0055535,0.0055535,0.0055535,,02/18/2020 11:09:06,0.9961205,0.9961205,0.9961205,,02/18/2020 11:09:06,0.0496351,0.0496351,0.0496351,,02/18/2020 11:09:07,0.0491342,0.0491342,0.0491342,,02/18/2020 11:09:07,0.0163861,0.0163861,0.0163861,,02/18/2020 11:09:07,0.0052335,0.0052335,0.0052335,,02/18/2020 10:09:00,63.1566497802734,63.1566497802734,63.1566497802734,,
02/18/2020 10:19:01,63.1566497802734,63.1566497802734,63.1566497802734,,02/18/2020 11:18:59,1.0362274,1.0362274,1.0362274,,02/18/2020 11:18:58,0.0167455,0.0167455,0.0167455,,02/18/2020 11:18:58,0.0053283,0.0053283,0.0053283,,02/18/2020 11:18:58,0.991756,0.991756,0.991756,,02/18/2020 11:18:58,0.0516467,0.0516467,0.0516467,,02/18/2020 11:18:59,0.0444691,0.0444691,0.0444691,,02/18/2020 11:18:59,0.0151976,0.0151976,0.0151976,,02/18/2020 11:18:59,0.0046894,0.0046894,0.0046894,,02/18/2020 10:19:01,63.1566497802734,63.1566497802734,63.1566497802734,,
02/18/2020 10:30:01,63.0100166320801,63.0100166320801,63.0100166320801,,02/18/2020 11:28:51,1.0171459,1.0171459,1.0171459,,02/18/2020 11:28:50,0.0165028,0.0165028,0.0165028,,02/18/2020 11:28:50,0.0048918,0.0048918,0.0048918,,02/18/2020 11:28:50,1.0071674,1.0071674,1.0071674,,02/18/2020 11:28:50,0.0447497,0.0447497,0.0447497,,02/18/2020 11:28:51,0.0457752,0.0457752,0.0457752,,02/18/2020 11:28:51,0.0153633,0.0153633,0.0153633,,02/18/2020 11:28:51,0.0046227,0.0046227,0.0046227,,02/18/2020 10:30:01,63.0100166320801,63.0100166320801,63.0100166320801,,
02/18/2020 10:40:04,62.9366554260254,62.9366554260254,62.9366554260254,,02/18/2020 11:38:43,1.0004619,1.0004619,1.0004619,,02/18/2020 11:38:42,0.016216,0.016216,0.016216,,02/18/2020 11:38:42,0.0049781,0.0049781,0.0049781,,02/18/2020 11:38:42,0.9900854,0.9900854,0.9900854,,02/18/2020 11:38:42,0.0567839,0.0567839,0.0567839,,02/18/2020 11:38:43,0.0434275,0.0434275,0.0434275,,02/18/2020 11:38:43,0.0178152,0.0178152,0.0178152,,02/18/2020 11:38:43,0.0045833,0.0045833,0.0045833,,02/18/2020 10:40:04,62.9366554260254,62.9366554260254,62.9366554260254,,
02/18/2020 10:50:07,63.0100166320801,63.0100166320801,63.0100166320801,,02/18/2020 11:49:34,1.0448261,1.0448261,1.0448261,,02/18/2020 11:49:34,0.0201089,0.0201089,0.0201089,,02/18/2020 11:49:34,0.0059691,0.0059691,0.0059691,,02/18/2020 11:49:34,0.9995661,0.9995661,0.9995661,,02/18/2020 11:49:34,0.043957,0.043957,0.043957,,02/18/2020 11:49:34,0.041446,0.041446,0.041446,,02/18/2020 11:49:34,0.014715,0.014715,0.014715,,02/18/2020 11:49:34,0.0053964,0.0053964,0.0053964,,02/18/2020 10:50:07,63.0100166320801,63.0100166320801,63.0100166320801,,
02/18/2020 11:00:11,62.8633422851562,62.8633422851562,62.8633422851562,,02/18/2020 11:59:25,1.0457758,1.0457758,1.0457758,,02/18/2020 11:59:24,0.0171802,0.0171802,0.0171802,,02/18/2020 11:59:24,0.0060147,0.0060147,0.0060147,,02/18/2020 11:59:24,0.9682631,0.9682631,0.9682631,,02/18/2020 11:59:24,0.0472704,0.0472704,0.0472704,,02/18/2020 11:59:25,0.0457358,0.0457358,0.0457358,,02/18/2020 11:59:25,0.0218026,0.0218026,0.0218026,,02/18/2020 11:59:25,0.0049285,0.0049285,0.0049285,,02/18/2020 11:00:11,62.8633422851562,62.8633422851562,62.8633422851562,,
02/18/2020 11:09:11,62.9000022888184,62.9000022888184,62.9000022888184,,02/18/2020 12:09:15,1.0498404,1.0498404,1.0498404,,02/18/2020 12:09:14,0.0160544,0.0160544,0.0160544,,02/18/2020 12:09:14,0.0050577,0.0050577,0.0050577,,02/18/2020 12:09:14,1.0061441,1.0061441,1.0061441,,02/18/2020 12:09:14,0.0502167,0.0502167,0.0502167,,02/18/2020 12:09:15,0.0507607,0.0507607,0.0507607,,02/18/2020 12:09:15,0.0135032,0.0135032,0.0135032,,02/18/2020 12:09:15,0.0055645,0.0055645,0.0055645,,02/18/2020 11:09:11,62.9000022888184,62.9000022888184,62.9000022888184,,
02/18/2020 11:19:13,62.9000022888184,62.9000022888184,62.9000022888184,,02/18/2020 12:19:06,1.033626,1.033626,1.033626,,02/18/2020 12:19:06,0.0168289,0.0168289,0.0168289,,02/18/2020 12:19:06,0.005208,0.005208,0.005208,,02/18/2020 12:19:06,0.9685972,0.9685972,0.9685972,,02/18/2020 12:19:06,0.0469874,0.0469874,0.0469874,,02/18/2020 12:19:06,0.0408824,0.0408824,0.0408824,,02/18/2020 12:19:06,0.0148149,0.0148149,0.0148149,,02/18/2020 12:19:06,0.0047814,0.0047814,0.0047814,,02/18/2020 11:19:13,62.9000022888184,62.9000022888184,62.9000022888184,,
02/18/2020 11:29:15,62.8633422851562,62.8633422851562,62.8633422851562,,02/18/2020 12:28:59,1.0614611,1.0614611,1.0614611,,02/18/2020 12:28:58,0.0140926,0.0140926,0.0140926,,02/18/2020 12:28:58,0.0048348,0.0048348,0.0048348,,02/18/2020 12:28:58,1.0079609,1.0079609,1.0079609,,02/18/2020 12:28:58,0.0519346,0.0519346,0.0519346,,02/18/2020 12:28:59,0.0412812,0.0412812,0.0412812,,02/18/2020 12:28:59,0.0138587,0.0138587,0.0138587,,02/18/2020 12:28:59,0.0046749,0.0046749,0.0046749,,02/18/2020 11:29:15,62.8633422851562,62.8633422851562,62.8633422851562,,
02/18/2020 11:40:17,62.753324508667,62.753324508667,62.753324508667,,02/18/2020 12:38:51,1.0473965,1.0473965,1.0473965,,02/18/2020 12:38:50,0.0141604,0.0141604,0.0141604,,02/18/2020 12:38:50,0.0046732,0.0046732,0.0046732,,02/18/2020 12:38:50,0.9708943,0.9708943,0.9708943,,02/18/2020 12:38:50,0.0509621,0.0509621,0.0509621,,02/18/2020 12:38:51,0.0426244,0.0426244,0.0426244,,02/18/2020 12:38:51,0.0137652,0.0137652,0.0137652,,02/18/2020 12:38:51,0.0042405,0.0042405,0.0042405,,02/18/2020 11:40:17,62.753324508667,62.753324508667,62.753324508667,,
02/18/2020 11:50:21,62.753324508667,62.753324508667,62.753324508667,,02/18/2020 12:49:42,1.0437603,1.0437603,1.0437603,,02/18/2020 12:49:41,0.0191867,0.0191867,0.0191867,,02/18/2020 12:49:41,0.0059755,0.0059755,0.0059755,,02/18/2020 12:49:41,0.9656319,0.9656319,0.9656319,,02/18/2020 12:49:41,0.0479865,0.0479865,0.0479865,,02/18/2020 12:49:42,0.0466223,0.0466223,0.0466223,,02/18/2020 12:49:42,0.0141741,0.0141741,0.0141741,,02/18/2020 12:49:42,0.0038743,0.0038743,0.0038743,,02/18/2020 11:50:21,62.753324508667,62.753324508667,62.753324508667,,
02/18/2020 12:00:23,62.8633422851562,62.8633422851562,62.8633422851562,,02/18/2020 12:59:33,1.0337912,1.0337912,1.0337912,,02/18/2020 12:59:32,0.0205944,0.0205944,0.0205944,,02/18/2020 12:59:32,0.0050402,0.0050402,0.0050402,,02/18/2020 12:59:32,1.0039723,1.0039723,1.0039723,,02/18/2020 12:59:32,0.0468444,0.0468444,0.0468444,,02/18/2020 12:59:33,0.0414083,0.0414083,0.0414083,,02/18/2020 12:59:33,0.0145886,0.0145886,0.0145886,,02/18/2020 12:59:33,0.0052666,0.0052666,0.0052666,,02/18/2020 12:00:23,62.8633422851562,62.8633422851562,62.8633422851562,,
02/18/2020 12:09:22,62.4600204467773,62.4600204467773,62.4600204467773,,02/18/2020 13:09:25,1.0246015,1.0246015,1.0246015,,02/18/2020 13:09:24,0.0204571,0.0204571,0.0204571,,02/18/2020 13:09:24,0.0059932,0.0059932,0.0059932,,02/18/2020 13:09:24,0.9972481,0.9972481,0.9972481,,02/18/2020 13:09:24,0.044303,0.044303,0.044303,,02/18/2020 13:09:25,0.0430424,0.0430424,0.0430424,,02/18/2020 13:09:25,0.0159443,0.0159443,0.0159443,,02/18/2020 13:09:25,0.0051022,0.0051022,0.0051022,,02/18/2020 12:09:22,62.4600204467773,62.4600204467773,62.4600204467773,,
02/18/2020 12:19:25,62.3866592407227,62.3866592407227,62.3866592407227,,02/18/2020 13:19:17,1.0357448,1.0357448,1.0357448,,02/18/2020 13:19:16,0.0160426,0.0160426,0.0160426,,02/18/2020 13:19:16,0.0053278,0.0053278,0.0053278,,02/18/2020 13:19:16,0.9965172,0.9965172,0.9965172,,02/18/2020 13:19:16,0.0586907,0.0586907,0.0586907,,02/18/2020 13:19:17,0.0417941,0.0417941,0.0417941,,02/18/2020 13:19:17,0.0142004,0.0142004,0.0142004,,02/18/2020 13:19:17,0.0045842,0.0045842,0.0045842,,02/18/2020 12:19:25,62.3866592407227,62.3866592407227,62.3866592407227,,
